     385.245    5.91251
     385.285    5.83975
     385.325    5.76847
     385.365    5.69857
     385.405    5.63006
     385.445    5.56286
     385.486    5.49701
     385.526    5.43241
     385.566    5.36906
     385.606    5.30693
     385.646    5.24600
     385.686    5.18618
     385.726    5.12751
     385.766    5.06995
     385.806    5.01346
     385.846    4.95803
     385.886    4.90360
     385.926    4.85021
     385.966    4.79777
     386.006    4.74626
     386.046    4.69572
     386.086    4.64607
     386.126    4.59733
     386.166    4.54945
     386.206    4.50239
     386.246    4.45620
     386.286    4.41080
     386.326    4.36622
     386.366    4.32239
     386.406    4.27931
     386.456    4.22653
     386.507    4.17487
     386.557    4.12431
     386.607    4.07480
     386.657    4.02633
     386.707    3.97888
     386.757    3.93243
     386.807    3.88691
     386.857    3.84233
     386.907    3.79865
     386.957    3.75587
     387.007    3.71394
     387.057    3.67286
     387.107    3.63259
     387.157    3.59312
     387.207    3.55444
     387.257    3.51649
     387.307    3.47930
     387.357    3.44283
     387.407    3.40705
     387.457    3.37196
     387.508    3.33755
     387.558    3.30378
     387.608    3.27065
     387.658    3.23815
     387.718    3.19993
     387.778    3.16259
     387.838    3.12605
     387.898    3.09033
     387.958    3.05537
     388.018    3.02119
     388.078    2.98775
     388.138    2.95502
     388.198    2.92300
     388.258    2.89166
     388.318    2.86098
     388.378    2.83095
     388.438    2.80155
     388.498    2.77277
     388.559    2.74458
     388.619    2.71699
     388.679    2.68996
     388.749    2.65914
     388.819    2.62905
     388.889    2.59967
     388.959    2.57100
     389.029    2.54300
     389.099    2.51567
     389.169    2.48897
     389.239    2.46290
     389.309    2.43744
     389.379    2.41256
     389.449    2.38824
     389.519    2.36449
     389.600    2.33798
     389.680    2.31212
     389.760    2.28690
     389.840    2.26226
     389.920    2.23817
     390.000    2.21458
     390.080    2.19145
     390.160    2.16871
     390.240    2.14623
     390.320    2.12416
     390.400    2.10250
     390.480    2.08126
     390.560    2.06045
     390.651    2.03755
     390.741    2.01522
     390.831    1.99343
     390.921    1.97219
     391.011    1.95148
     391.101    1.93130
     391.191    1.91163
     391.281    1.89246
     391.381    1.87173
     391.481    1.85158
     391.581    1.83198
     391.682    1.81292
     391.782    1.79437
     391.882    1.77632
     391.992    1.75703
     392.102    1.73829
     392.212    1.72009
     392.322    1.70240
     392.432    1.68520
     392.542    1.66849
     392.663    1.65078
     392.783    1.63360
     392.903    1.61693
     393.023    1.60074
     393.153    1.58373
     393.283    1.56725
     393.413    1.55127
     393.543    1.53578
     393.684    1.51963
     393.824    1.50400
     393.964    1.48887
     394.114    1.47319
     394.264    1.45804
     394.414    1.44340
     394.574    1.42831
     394.735    1.41376
     394.895    1.39972
     395.065    1.38533
     395.235    1.37146
     395.415    1.35733
     395.595    1.34374
     395.786    1.32994
     395.976    1.31670
     396.176    1.30332
     396.386    1.28986
     396.596    1.27698
     396.817    1.26408
     397.047    1.25120
     397.287    1.23839
     397.537    1.22570
     397.798    1.21317
     398.068    1.20083
     398.348    1.18873
     398.638    1.17690
     398.949    1.16499
     399.269    1.15345
     399.609    1.14197
     399.970    1.13065
     400.360    1.11927
     400.780    1.10800
     401.231    1.09695
     401.721    1.08604
     402.262    1.07527
     402.872    1.06455
     403.573    1.05396
     404.414    1.04342
     405.485    1.03306
     407.147    1.02282
     413.253    1.03320
     414.484    1.04368
     415.455    1.05424
     416.266    1.06489
     416.966    1.07571
     417.577    1.08664
     418.117    1.09777
     418.598    1.10910
     419.018    1.12040
     419.399    1.13205
     419.729    1.14353
     420.029    1.15534
     420.299    1.16735
     420.540    1.17939
     420.760    1.19180
     420.960    1.20446
     421.140    1.21720
     421.300    1.22981
     421.451    1.24291
     421.591    1.25647
     421.711    1.26927
     421.821    1.28211
     421.931    1.29616
     422.031    1.31013
     422.121    1.32381
     422.211    1.33868
     422.291    1.35301
     422.372    1.36853
     422.442    1.38319
     422.512    1.39897
     422.572    1.41349
     422.632    1.42900
     422.692    1.44563
     422.742    1.46040
     422.792    1.47609
     422.842    1.49277
     422.892    1.51054
     422.942    1.52947
     422.982    1.54554
     423.022    1.56249
     423.062    1.58038
     423.102    1.59930
     423.142    1.61931
     423.182    1.64050
     423.212    1.65723
     423.242    1.67472
     423.272    1.69301
     423.302    1.71216
     423.332    1.73222
     423.362    1.75323
     423.393    1.77528
     423.423    1.79842
     423.453    1.82272
     423.483    1.84826
     423.513    1.87512
     423.543    1.90340
     423.563    1.92307
     423.583    1.94345
     423.603    1.96455
     423.623    1.98643
     423.643    2.00909
     423.663    2.03261
     423.683    2.05699
     423.703    2.08230
     423.723    2.10858
     423.743    2.13587
     423.763    2.16422
     423.783    2.19365
     423.803    2.22427
     423.823    2.25612
     423.843    2.28930
     423.863    2.32379
     423.883    2.35972
     423.903    2.39714
     423.923    2.43615
     423.943    2.47686
     423.963    2.51929
     423.983    2.56359
     424.003    2.60988
     424.023    2.65820
     424.043    2.70876
     424.063    2.76165
     424.083    2.81695
     424.093    2.84562
     424.103    2.87492
     424.113    2.90496
     424.123    2.93566
     424.133    2.96710
     424.143    2.99936
     424.153    3.03235
     424.163    3.06621
     424.173    3.10085
     424.183    3.13642
     424.193    3.17282
     424.203    3.21021
     424.213    3.24849
     424.223    3.28784
     424.233    3.32814
     424.243    3.36959
     424.253    3.41206
     424.263    3.45576
     424.273    3.50057
     424.283    3.54670
     424.293    3.59412
